,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,All_NBA
121,715.0,299.0,14928.0,153.3,6.266,5.100999999999999,2.463,38.699999999999996,129.3,83.6,113.59999999999997,22.5,13.3,117.0,256.6,12.7,13.7,26.3,0.938,2.5,-17.8,-15.1,4.2,2525.0,6047.0,4.9590000000000005,1008.0,2795.0,4.083,1517.0,3252.0,5.529,5.8580000000000005,948.0,1175.0,9.505,328.0,1424.0,1752.0,811.0,528.0,214.0,651.0,1564.0,7006.0,0
122,600.0,104.0,12093.0,125.3,5.243,3.519,2.83,21.099999999999998,84.19999999999999,52.699999999999996,186.5,22.6,4.1000000000000005,139.0,170.9,12.399999999999999,11.600000000000001,24.0,0.8970000000000001,-4.9,-6.4,-11.3,3.9999999999999996,1516.0,3617.0,4.109,471.0,1263.0,3.616,1045.0,2354.0,4.361,4.7459999999999996,841.0,1036.0,8.11,218.0,938.0,1156.0,1485.0,559.0,67.0,650.0,894.0,4344.0,0
123,760.0,477.0,20403.0,114.09999999999998,5.683,0.952,1.7340000000000002,43.199999999999996,124.70000000000002,83.19999999999999,117.1,17.799999999999997,8.500000000000002,140.9,192.3,8.2,13.600000000000001,22.100000000000005,0.43900000000000006,-30.6,-4.1,-34.5,-0.29999999999999993,3039.0,6531.0,5.349,203.0,661.0,2.3190186191742828,2836.0,5870.0,5.539000000000001,5.481,766.0,1127.0,7.806,644.0,1776.0,2420.0,1272.0,596.0,188.0,886.0,1926.0,7047.0,0
124,285.0,60.0,3520.0,143.79999999999998,4.671018619174276,0.37401861917427726,3.2510186191742774,172.9,154.5,172.1,56.2,11.3,49.099999999999994,134.02708675094084,119.7,2.7,3.9,6.4,1.238,-14.900000000000002,10.800000000000002,-4.1,0.5,359.0,790.0,4.249018619174278,2.0,8.0,2.662111715045696,357.0,782.0,4.2540186191742775,4.266018619174277,191.0,257.0,6.582018619174276,243.0,525.0,768.0,124.0,72.0,259.0,135.0,522.0,911.0,0
125,262.0,91.0,4342.0,43.3,2.296,0.048,1.126,39.300000000000004,73.10000000000001,56.599999999999994,23.400000000000002,9.0,9.3,81.89999999999999,83.69999999999999,-1.9000000000000001,3.9,2.1,0.056,-24.4,0.09999999999999987,-24.2,-2.1999999999999997,571.0,1255.0,2.231,2.0,11.0,0.333,569.0,1244.0,2.249,2.233,182.0,305.0,2.569,290.0,554.0,844.0,133.0,142.0,118.0,245.0,523.0,1326.0,0
126,432.0,49.0,9064.0,159.6,5.401999999999999,0.082,3.8419999999999996,89.29999999999998,147.7,118.7,49.400000000000006,8.0,11.2,98.6,182.1,22.200000000000003,8.8,31.0,1.427,0.20000000000000018,-11.399999999999999,-11.2,2.5,1651.0,3035.0,4.8950000000000005,8.0,24.0,1.959055857522848,1643.0,3011.0,4.913,4.909,1096.0,1370.0,7.103999999999999,801.0,1297.0,2098.0,279.0,159.0,166.0,471.0,995.0,4406.0,0
127,447.0,190.0,9059.0,123.1,4.652,1.065,2.2969999999999997,22.0,73.4,47.99999999999999,246.9,12.699999999999998,1.8000000000000005,133.4,174.00000000000003,11.400000000000002,6.700000000000001,18.0,0.7799999999999999,-4.6,-19.3,-23.7,-0.1,1276.0,2851.0,4.051,131.0,382.0,2.8380000000000005,1145.0,2469.0,4.17,4.24,648.0,794.0,7.3149999999999995,161.0,641.0,802.0,1432.0,234.0,22.0,554.0,698.0,3331.0,0
128,861.0,775.0,26901.0,250.20000000000002,7.186999999999999,0.016,3.6870000000000003,115.10000000000001,342.2,228.8,172.20000000000002,19.3,12.200000000000001,163.6,314.40000000000003,40.699999999999996,39.699999999999996,80.2,1.8090000000000002,4.300000000000003,9.499999999999998,13.799999999999997,22.099999999999998,5847.0,11221.0,6.763000000000001,1.0,14.0,1.8291117150456964,5846.0,11207.0,6.77,6.764,2281.0,3158.0,9.341999999999999,2037.0,6155.0,8192.0,1928.0,765.0,346.0,1824.0,2612.0,13976.0,1
129,507.0,170.0,11580.0,96.6,4.063000000000001,3.6880000000000006,1.6270000000000002,24.299999999999997,118.50000000000001,70.8,95.0,16.9,5.500000000000001,94.4,140.5,7.2,15.399999999999999,22.599999999999998,0.698,-4.0,5.2,1.0999999999999992,8.1,1472.0,3669.0,3.1790000000000003,678.0,1856.0,2.777,794.0,1813.0,3.485,3.833,493.0,650.0,6.009,287.0,1528.0,1815.0,887.0,461.0,88.0,509.0,827.0,4115.0,0
130,295.0,55.0,5629.0,130.20000000000002,4.649,0.468,4.934,71.39999999999999,121.30000000000003,96.69999999999999,62.0,8.4,19.3,86.1,138.29999999999998,6.999999999999999,4.0,11.0,0.9640000000000001,-2.3,-8.9,-11.1,0.30000000000000004,886.0,1654.0,4.853,32.0,123.0,1.1800186191742827,854.0,1531.0,5.019,4.905000000000001,388.0,690.0,4.155,502.0,768.0,1270.0,180.0,127.0,235.0,296.0,514.0,2192.0,0
131,926.0,926.0,33560.0,293.5,7.615,2.575,5.105999999999999,78.39999999999999,210.5,144.2,231.10000000000002,20.9,14.299999999999999,151.39999999999998,440.0,62.400000000000006,30.000000000000004,92.40000000000002,1.8509999999999998,36.599999999999994,-17.799999999999997,19.1,28.400000000000002,8179.0,18105.0,6.31,1130.0,3261.0,4.719,7049.0,14844.0,6.620000000000001,6.759,5409.0,6658.0,11.411000000000001,1665.0,4382.0,6047.0,2917.0,987.0,440.0,2583.0,2699.0,22897.0,6
132,812.0,685.0,25882.0,201.9,7.247999999999999,3.2790000000000004,3.5709999999999997,57.400000000000006,189.3,122.29999999999998,162.20000000000002,29.799999999999994,8.400000000000002,154.1,299.09999999999997,25.299999999999997,21.900000000000006,47.199999999999996,1.1239999999999999,-1.199999999999999,-3.7000000000000006,-4.900000000000002,14.999999999999998,4227.0,9712.0,6.017,676.0,1947.0,4.542999999999999,3551.0,7765.0,6.392999999999999,6.570999999999999,2291.0,2712.0,11.687,1030.0,2970.0,4000.0,1874.0,1071.0,195.0,1473.0,1947.0,11421.0,0
133,247.0,14.0,4552.0,35.0,2.043,1.9819999999999998,1.295,9.8,36.2,22.799999999999997,35.6,4.7,1.4000000000000001,51.2,55.7,3.4000000000000004,1.7,5.1000000000000005,0.17,-6.5,-6.0,-12.6,-0.6,411.0,1053.0,1.5270000000000001,175.0,505.0,1.318,236.0,548.0,1.8010000000000002,1.845,279.0,363.0,3.063,101.0,348.0,449.0,267.0,110.0,23.0,183.0,316.0,1276.0,0
134,299.0,196.0,8977.0,129.0,3.8080000000000003,1.1239999999999999,2.155,59.89999999999999,114.69999999999999,87.3,57.7,10.200000000000001,6.3999999999999995,84.19999999999999,182.1,15.5,7.999999999999999,23.4,0.767,3.5000000000000004,-12.899999999999999,-9.299999999999999,3.6,2037.0,4171.0,3.3100000000000005,202.0,626.0,2.2870000000000004,1835.0,3545.0,3.4979999999999998,3.497,983.0,1263.0,5.443,721.0,1255.0,1976.0,413.0,266.0,99.0,587.0,628.0,5259.0,0
135,260.0,136.0,6182.0,48.5,2.359,0.238,1.1840000000000002,14.5,47.300000000000004,31.000000000000004,57.3,11.9,7.4,86.0,95.6,-3.9,7.0,3.3999999999999995,0.04300000000000001,-18.4,1.3000000000000003,-17.2,-0.7000000000000001,783.0,1797.0,2.1660000000000004,6.0,43.0,0.859,777.0,1754.0,2.198,2.2030000000000003,313.0,438.0,3.415,170.0,585.0,755.0,419.0,228.0,111.0,401.0,578.0,1885.0,0
136,374.0,358.0,12005.0,84.6,3.254,2.325,1.167,17.900000000000002,81.79999999999998,49.99999999999999,84.8,9.5,5.300000000000001,66.99999999999999,113.2,17.5,10.399999999999999,28.0,0.593,5.800000000000001,1.6,7.4,12.2,1948.0,4177.0,2.702,603.0,1615.0,2.155,1345.0,2562.0,3.0429999999999997,3.118,587.0,826.0,4.24,337.0,1468.0,1805.0,1086.0,371.0,135.0,587.0,764.0,5086.0,0
137,757.0,409.0,17982.0,149.3,5.972000000000001,4.32,1.7489999999999999,55.2,207.00000000000003,131.7,74.7,12.900000000000002,22.700000000000003,107.3,205.40000000000003,19.200000000000003,16.9,35.800000000000004,1.081,-2.5999999999999996,-2.0,-4.500000000000002,8.7,2703.0,6140.0,4.843,930.0,2391.0,3.857,1773.0,3749.0,5.3020000000000005,5.678000000000001,828.0,1010.0,8.989999999999998,728.0,2946.0,3674.0,761.0,412.0,502.0,723.0,2071.0,7164.0,0
138,322.0,289.0,11412.0,137.5,3.3819999999999997,0.919,3.093,73.3,157.8,116.6,112.89999999999999,10.7,5.8,79.7,144.3,32.300000000000004,15.6,47.8,1.1750000000000003,22.400000000000002,9.200000000000001,31.299999999999997,21.9,2176.0,4461.0,2.9099999999999997,209.0,734.0,1.5060000000000002,1967.0,3727.0,3.154,3.0350000000000006,1666.0,2262.0,4.329000000000001,1137.0,2675.0,3812.0,1258.0,421.0,171.0,810.0,886.0,6227.0,2
139,576.0,503.0,17702.0,112.19999999999997,4.949,0.29800000000000004,3.6599999999999997,75.2,211.4,143.60000000000002,134.9,16.5,7.1000000000000005,179.4,145.1,7.6000000000000005,26.899999999999995,34.5,0.949,-20.5,19.2,-1.1999999999999993,13.4,1850.0,4230.0,4.242,42.0,164.0,2.2680372383485654,1808.0,4066.0,4.298,4.28,886.0,1086.0,8.110999999999999,1245.0,3275.0,4520.0,1526.0,638.0,195.0,1002.0,1966.0,4628.0,0
140,257.0,131.0,5244.0,87.90000000000002,3.847,1.8810000000000002,2.4659999999999997,36.10000000000001,72.69999999999999,54.20000000000001,74.2,18.1,20.599999999999998,108.89999999999999,161.29999999999998,1.4,6.899999999999999,8.200000000000001,0.271,-20.799999999999997,-3.9999999999999996,-24.799999999999997,1.5999999999999999,809.0,1822.0,3.214,78.0,278.0,1.7050186191742827,731.0,1544.0,3.5490000000000004,3.466,383.0,510.0,5.343,288.0,495.0,783.0,292.0,179.0,215.0,319.0,630.0,2079.0,0
141,371.0,137.0,9326.0,68.69999999999999,3.215018619174278,2.902018619174277,1.2420186191742772,14.299999999999999,104.59999999999998,59.4,83.3,10.500000000000002,1.7999999999999998,78.52708675094082,96.3,7.6000000000000005,4.9,12.700000000000001,0.393,-15.500000000000002,-10.000000000000002,-25.5,1.7,1189.0,2880.0,2.608018619174277,438.0,1207.0,2.407018619174283,751.0,1673.0,2.7540186191742775,3.0730186191742774,380.0,495.0,4.611018619174278,178.0,632.0,810.0,855.0,303.0,31.0,357.0,747.0,3196.0,0
142,656.0,163.0,13578.0,169.8,5.619,4.512,1.6409999999999998,65.4,225.7,143.1,73.9,14.7,22.9,93.40000000000003,268.3,11.9,10.6,22.5,0.8150000000000001,-3.0,-23.6,-26.5,0.6999999999999998,2652.0,6097.0,4.6339999999999995,716.0,2101.0,3.623,1936.0,3996.0,5.348,5.374999999999999,788.0,1021.0,8.196,795.0,2224.0,3019.0,549.0,329.0,349.0,650.0,1453.0,6808.0,0
143,594.0,285.0,13655.0,134.5,5.599,5.738999999999999,2.4850000000000003,25.1,127.4,77.1,303.5,32.300000000000004,6.2,241.4,193.60000000000002,11.0,21.5,32.4,0.81,-6.8999999999999995,8.8,2.0999999999999983,13.3,1355.0,3298.0,4.229,614.0,1686.0,3.6900000000000004,741.0,1612.0,4.7589999999999995,5.191,504.0,653.0,8.475,240.0,1360.0,1600.0,2494.0,759.0,125.0,1011.0,1243.0,3828.0,0
144,390.0,50.0,7798.0,88.8,3.6950000000000003,2.9429999999999996,1.342,23.099999999999998,99.8,60.800000000000004,62.9,9.9,4.5,66.7,127.2,8.1,5.6,13.700000000000001,0.564,-2.8000000000000003,-7.599999999999999,-10.2,1.2,1165.0,2721.0,2.967,409.0,1155.0,2.421,756.0,1566.0,3.347,3.477,404.0,505.0,5.514,226.0,985.0,1211.0,458.0,210.0,64.0,297.0,469.0,3143.0,0
145,961.0,858.0,30372.0,293.50000000000006,9.547999999999998,7.557,7.042000000000002,29.200000000000003,150.70000000000002,89.6,445.3999999999999,28.4,6.100000000000001,242.29999999999998,366.70000000000005,87.10000000000001,27.2,114.2,2.5309999999999997,54.89999999999999,-32.099999999999994,22.500000000000004,36.300000000000004,4393.0,10561.0,6.819000000000001,1680.0,4344.0,6.194000000000001,2713.0,6217.0,7.309000000000001,8.187,4143.0,4646.0,15.037999999999998,445.0,2335.0,2780.0,5253.0,966.0,153.0,1949.0,2018.0,14609.0,3
146,420.0,120.0,6583.0,99.49999999999999,4.38,0.135,2.8340000000000005,78.6,150.09999999999997,113.69999999999999,49.2,12.6,28.299999999999997,117.0,125.9,4.0,6.1000000000000005,10.1,0.5640000000000001,-30.0,5.8,-24.3,-0.3999999999999999,752.0,1612.0,4.082000000000001,8.0,32.0,1.6000558575228483,744.0,1580.0,4.106000000000001,4.099,293.0,468.0,5.464,506.0,1008.0,1514.0,226.0,188.0,281.0,250.0,829.0,1805.0,0
147,675.0,31.0,11907.0,233.9,8.272,0.891,9.811,167.3,326.40000000000003,247.40000000000003,68.5,19.799999999999997,98.6,203.3,216.70000000000005,19.500000000000004,19.1,38.60000000000001,2.0660000000000003,-35.3,37.800000000000004,2.0999999999999996,9.600000000000001,1302.0,2450.0,7.441000000000001,13.0,59.0,2.656055857522848,1289.0,2391.0,7.590000000000001,7.566,1046.0,1600.0,9.768000000000002,1143.0,2261.0,3404.0,328.0,298.0,981.0,506.0,1317.0,3663.0,0
148,893.0,881.0,31936.0,266.6,7.398999999999999,1.049,5.628,90.69999999999999,269.2,181.6,129.4,15.800000000000002,29.2,138.8,321.29999999999995,68.8,37.4,106.00000000000001,2.064,13.2,4.6,17.700000000000003,27.5,6209.0,12581.0,6.390999999999999,305.0,910.0,3.8979999999999997,5904.0,11671.0,6.576,6.571,4466.0,5591.0,10.341,1927.0,5665.0,7592.0,1795.0,730.0,932.0,1807.0,2159.0,17189.0,1
149,236.0,62.0,3332.0,75.8,3.112,1.741,2.077,31.3,73.60000000000001,52.099999999999994,54.60000000000001,4.9,4.1000000000000005,71.1,137.7,2.5,1.5999999999999999,4.2,0.366,-7.3999999999999995,-21.5,-28.8,-1.4000000000000001,536.0,1264.0,2.476,125.0,368.0,1.8920000000000001,411.0,896.0,2.6790000000000003,2.764,276.0,347.0,4.735,140.0,346.0,486.0,206.0,62.0,31.0,194.0,392.0,1473.0,0
150,515.0,137.0,13067.0,94.19999999999999,4.422000000000001,3.0180000000000007,2.355,16.0,76.9,46.800000000000004,266.00000000000006,19.0,2.8,205.20000000000002,134.6,7.2,15.7,22.800000000000004,0.6849999999999999,-13.3,-3.7,-17.0,2.0999999999999996,1246.0,3083.0,3.514,360.0,1040.0,2.886,886.0,2043.0,3.8140000000000005,3.999,741.0,909.0,7.137999999999999,186.0,1058.0,1244.0,2514.0,468.0,46.0,1006.0,1504.0,3593.0,0
151,252.0,92.0,3985.0,108.0,3.8190000000000004,0.8480000000000001,2.755,49.599999999999994,71.60000000000001,60.60000000000001,46.400000000000006,10.999999999999998,15.499999999999998,91.4,152.3,4.0,2.5,6.4,0.7829999999999999,-5.100000000000001,-10.2,-15.3,-1.0,609.0,1393.0,3.228,70.0,202.0,1.92,539.0,1191.0,3.394,3.368,366.0,444.0,5.723,206.0,341.0,547.0,154.0,101.0,80.0,232.0,492.0,1654.0,0
152,222.0,61.0,4381.0,59.0,2.9970000000000003,1.473,2.3720000000000003,9.5,61.099999999999994,35.1,55.9,8.2,4.2,52.7,96.1,1.7000000000000002,3.7000000000000006,5.4,0.32800000000000007,-16.299999999999997,-5.799999999999999,-22.299999999999997,-1.0000000000000002,574.0,1309.0,2.369,84.0,255.0,1.364,490.0,1054.0,2.6750000000000003,2.5429999999999997,339.0,408.0,5.005999999999999,83.0,389.0,472.0,254.0,128.0,55.0,200.0,287.0,1571.0,0
153,486.0,233.0,8962.0,71.0,3.406,0.045,3.5229999999999997,132.39999999999998,178.40000000000003,155.3,25.0,7.5,31.2,143.60000000000002,88.90000000000002,0.3999999999999999,16.4,17.1,0.664,-38.0,15.9,-22.4,1.5,647.0,1540.0,3.275,0.0,4.0,1.6621117150456963,647.0,1536.0,3.2939999999999996,3.275,321.0,687.0,3.9010186191742773,1111.0,1835.0,2946.0,176.0,173.0,475.0,366.0,1290.0,1615.0,0
154,606.0,319.0,15526.0,90.60000000000001,4.6370000000000005,4.796,1.766,12.8,74.6,43.699999999999996,224.00000000000003,13.799999999999999,1.7000000000000002,189.4,116.7,11.600000000000001,13.500000000000002,25.0,0.6370000000000001,-10.799999999999999,-6.6000000000000005,-17.7,2.0000000000000004,1353.0,3440.0,3.5220000000000002,649.0,1788.0,3.195,704.0,1652.0,3.844,4.381,591.0,754.0,6.518000000000001,200.0,1164.0,1364.0,2690.0,471.0,36.0,925.0,965.0,3946.0,0
155,386.0,47.0,8599.0,143.29999999999998,4.351,0.264,3.455,77.4,170.4,123.80000000000001,50.1,14.299999999999999,11.499999999999998,110.0,202.99999999999997,8.7,10.700000000000001,19.4,0.889,-9.299999999999999,-7.5,-16.9,-0.19999999999999996,1787.0,3552.0,4.052,39.0,141.0,1.5700186191742829,1748.0,3411.0,4.111000000000001,4.085,1017.0,1562.0,5.076,731.0,1577.0,2308.0,292.0,284.0,177.0,680.0,1057.0,4630.0,0
156,735.0,538.0,19642.0,191.70000000000002,6.785,0.127,3.0729999999999995,111.79999999999998,301.4,207.2,121.49999999999997,10.899999999999999,44.8,216.1,287.0,0.40000000000000036,24.3,24.700000000000003,0.7100000000000001,-40.8,10.599999999999998,-29.999999999999993,-0.20000000000000015,3432.0,7023.0,6.345,1.0,24.0,1.3580744766971309,3431.0,6999.0,6.382,6.357,1343.0,1808.0,9.858,1487.0,4095.0,5582.0,921.0,322.0,931.0,1544.0,1968.0,8208.0,0
157,382.0,240.0,7819.0,101.1,3.851,0.030000000000000002,2.77,96.6,156.6,126.6,46.7,5.9,30.300000000000004,115.9,159.39999999999998,4.6,6.700000000000001,11.5,0.48,-29.1,-3.6000000000000005,-32.800000000000004,-3.5,1126.0,2477.0,3.451,3.0,13.0,1.537074476697131,1123.0,2464.0,3.459,3.454,677.0,951.0,5.837000000000001,756.0,1273.0,2029.0,212.0,100.0,403.0,470.0,1114.0,2932.0,0
158,489.0,310.0,15260.0,117.39999999999999,4.5009999999999994,1.967,2.143,48.099999999999994,127.7,86.6,97.0,11.8,8.100000000000001,89.6,172.29999999999998,17.1,16.6,33.7,0.7939999999999998,-4.7,-4.700000000000001,-9.5,7.8999999999999995,2107.0,4864.0,3.7629999999999995,401.0,1129.0,2.934,1706.0,3735.0,3.9739999999999998,4.091,999.0,1215.0,7.469,638.0,1769.0,2407.0,935.0,367.0,197.0,637.0,1300.0,5614.0,0
159,308.0,86.0,5605.0,71.0,2.554,1.749,1.2229999999999999,43.4,69.30000000000001,56.900000000000006,41.9,10.2,9.0,56.4,102.30000000000001,4.8,6.4,11.1,0.495,1.4000000000000004,-1.5,-0.10000000000000014,3.8000000000000003,887.0,2117.0,2.096,235.0,745.0,1.52,652.0,1372.0,2.4090000000000003,2.361,363.0,483.0,3.813,407.0,621.0,1028.0,314.0,219.0,123.0,287.0,531.0,2372.0,0
160,358.0,247.0,9552.0,112.4,4.148,2.653,1.841,19.7,75.6,47.8,107.2,16.3,8.799999999999999,105.39999999999999,132.60000000000002,18.700000000000003,7.800000000000001,26.5,0.8450000000000001,14.200000000000003,0.19999999999999996,14.400000000000002,11.6,1503.0,3035.0,3.2669999999999995,428.0,1007.0,2.9349999999999996,1075.0,2028.0,3.403,3.8189999999999995,710.0,805.0,6.167000000000001,231.0,886.0,1117.0,964.0,429.0,155.0,631.0,710.0,4144.0,0
161,834.0,834.0,29646.0,307.5,6.96,2.8119999999999994,4.345000000000001,26.700000000000003,145.9,86.3,563.4999999999999,40.400000000000006,3.0,157.20000000000002,287.59999999999997,114.80000000000001,39.900000000000006,154.7,2.9909999999999997,81.8,7.3999999999999995,89.2,71.50000000000001,5493.0,11614.0,5.662999999999999,997.0,2692.0,4.409,4496.0,8922.0,6.045000000000001,6.186,3627.0,4189.0,10.398,569.0,3115.0,3684.0,8251.0,1911.0,90.0,2024.0,2055.0,15610.0,8
162,241.0,26.0,3303.0,57.099999999999994,2.7779999999999996,2.6260000000000003,1.0659999999999998,6.9,43.1,24.9,128.1,10.1,0.8999999999999999,85.80000000000001,97.19999999999999,3.3999999999999995,1.9000000000000001,5.3,0.19100000000000006,-14.100000000000001,-15.6,-29.700000000000003,-0.8999999999999999,381.0,956.0,2.168,161.0,427.0,1.773,220.0,529.0,2.413,2.5759999999999996,169.0,209.0,4.853,30.0,236.0,266.0,455.0,102.0,8.0,137.0,249.0,1092.0,0
163,716.0,712.0,27163.0,283.4,7.1720000000000015,0.8280000000000002,3.7689999999999997,103.7,296.9,200.49999999999997,291.8,27.6,34.3,183.10000000000002,371.9,34.0,42.8,76.69999999999999,1.7360000000000002,15.600000000000001,31.1,46.6,41.39999999999999,6388.0,13391.0,6.713,258.0,849.0,3.8670186191742832,6130.0,12542.0,6.877,6.842999999999999,2289.0,3474.0,8.833,1893.0,5223.0,7116.0,3127.0,1060.0,1002.0,2025.0,2347.0,15323.0,4
164,517.0,160.0,9423.0,130.6,5.309,4.8260000000000005,2.6710000000000003,13.3,84.6,48.4,244.6,18.4,2.6,158.29999999999998,182.0,16.3,5.4,21.8,0.9410000000000002,6.1,-23.599999999999998,-17.500000000000004,2.6999999999999997,1172.0,2940.0,3.899,535.0,1462.0,3.528,637.0,1478.0,4.2749999999999995,4.753999999999999,709.0,810.0,8.979000000000001,90.0,675.0,765.0,1539.0,328.0,30.0,566.0,916.0,3588.0,0
165,555.0,260.0,11487.0,165.80000000000004,6.345999999999999,0.034999999999999996,4.067,102.5,217.2,159.6,69.2,14.799999999999999,17.3,160.8,205.3,15.100000000000001,9.500000000000002,24.700000000000003,1.085,-14.6,-6.3,-20.900000000000002,1.4,1957.0,3614.0,6.109,0.0,15.0,1.3850930958714136,1957.0,3599.0,6.1290000000000004,6.109,883.0,1362.0,6.8740000000000006,893.0,1928.0,2821.0,423.0,299.0,220.0,653.0,1366.0,4797.0,0
166,634.0,482.0,18602.0,180.9,6.0569999999999995,0.49199999999999994,4.318,76.80000000000001,194.70000000000002,135.9,155.9,21.8,20.8,166.2,212.6,28.199999999999996,22.3,50.7,1.3869999999999998,1.1000000000000008,14.5,15.399999999999999,17.599999999999998,2813.0,5813.0,5.273,81.0,277.0,2.8680000000000003,2732.0,5536.0,5.382000000000001,5.3420000000000005,1946.0,2360.0,9.006000000000002,1129.0,2919.0,4048.0,1559.0,654.0,451.0,1253.0,1936.0,7653.0,0
167,599.0,244.0,11240.0,121.80000000000001,5.701,0.08,3.42,108.5,236.09999999999997,172.00000000000003,101.1,22.000000000000004,14.5,212.29999999999998,114.90000000000002,11.5,16.2,27.600000000000005,1.107,-26.4,24.900000000000002,-1.5000000000000018,9.5,1005.0,2006.0,5.321,0.0,13.0,1.3850930958714136,1005.0,1993.0,5.356,5.321,301.0,492.0,6.846,1070.0,2010.0,3080.0,752.0,455.0,227.0,435.0,1408.0,2311.0,0
168,309.0,49.0,6949.0,48.20000000000001,2.5269999999999997,3.258,0.5529999999999999,12.4,70.3,42.5,44.50000000000001,5.3,2.8,56.7,87.2,3.7,8.2,12.0,0.314,-2.3000000000000003,-5.0,-7.4,3.0,917.0,2265.0,1.9080000000000001,536.0,1436.0,1.7440000000000002,381.0,829.0,2.2520000000000002,2.4690000000000003,189.0,283.0,3.298,165.0,895.0,1060.0,374.0,148.0,58.0,313.0,662.0,2559.0,0
169,609.0,323.0,15704.0,136.20000000000002,5.613,5.094,2.173,11.5,71.8,41.699999999999996,269.2,14.9,1.9999999999999998,155.10000000000002,209.70000000000002,18.900000000000002,7.3999999999999995,26.099999999999994,0.765,3.2000000000000006,-33.2,-30.2,1.4999999999999996,2300.0,5527.0,4.369,849.0,2303.0,3.853,1451.0,3224.0,4.808,5.253,907.0,1172.0,8.501,171.0,904.0,1075.0,2201.0,424.0,34.0,927.0,1144.0,6356.0,0
170,312.0,152.0,6078.0,93.30000000000001,4.09,0.277,2.191,49.0,138.29999999999998,94.0,67.9,7.5,11.3,92.7,130.1,5.1,5.6,10.6,0.644,-22.2,-3.5,-25.599999999999998,-0.7999999999999999,856.0,1723.0,3.8350000000000004,20.0,64.0,1.9700372383485654,836.0,1659.0,3.9130000000000003,3.863,285.0,412.0,5.340999999999999,318.0,813.0,1131.0,287.0,110.0,101.0,251.0,563.0,2017.0,0
171,688.0,429.0,20429.0,163.3,5.824,0.032,4.25,100.60000000000001,213.3,157.1,80.10000000000001,17.7,19.900000000000002,137.29999999999998,182.7,24.2,22.2,46.400000000000006,1.2830000000000001,-14.0,12.500000000000002,-1.5999999999999992,11.1,2770.0,5867.0,5.202,5.0,30.0,2.2961303342199786,2765.0,5837.0,5.212,5.203,1693.0,2230.0,8.367,1570.0,3469.0,5039.0,954.0,644.0,557.0,981.0,1561.0,7238.0,0
172,941.0,750.0,30905.0,178.70000000000002,6.6129999999999995,3.692,3.523,53.79999999999999,142.09999999999997,97.80000000000001,163.5,21.0,27.299999999999997,149.8,269.9,27.6,38.3,65.6,1.2459999999999998,-0.10000000000000053,8.299999999999999,8.3,23.6,4986.0,11555.0,5.548,1177.0,3245.0,4.688000000000001,3809.0,8310.0,5.8709999999999996,6.215000000000001,2332.0,3355.0,8.717000000000002,1127.0,2919.0,4046.0,2363.0,952.0,866.0,1719.0,2788.0,13481.0,0
173,225.0,224.0,8169.0,82.4,2.18,1.333,1.415,23.4,51.5,37.7,102.9,10.8,4.5,50.2,100.0,18.3,9.9,28.099999999999998,0.683,17.6,4.1,21.700000000000003,14.899999999999999,1485.0,3434.0,1.73,390.0,1144.0,1.367,1095.0,2290.0,1.9099999999999997,1.9579999999999997,950.0,1200.0,3.17,404.0,922.0,1326.0,1246.0,424.0,124.0,576.0,614.0,4310.0,1
174,279.0,166.0,6402.0,60.0,2.224,0.03,1.9080000000000001,33.4,75.9,54.4,36.7,6.1000000000000005,10.8,49.3,65.4,9.0,9.3,18.299999999999997,0.539,-6.500000000000001,8.6,2.2,4.2,828.0,1657.0,1.987,2.0,13.0,1.1,826.0,1644.0,1.9980000000000002,1.9890000000000003,581.0,792.0,2.9370000000000003,488.0,1087.0,1575.0,362.0,193.0,211.0,282.0,719.0,2239.0,0
175,288.0,23.0,3127.0,111.6,4.035,0.0,2.2310000000000003,79.1,183.2,130.9,45.4,13.4,40.60000000000001,135.1,94.80000000000001,3.9,5.5,9.400000000000002,0.961,-17.2,21.1,3.8999999999999995,2.8,407.0,767.0,3.7630000000000003,0.0,0.0,1.939130334219979,407.0,767.0,3.7630000000000003,3.7630000000000003,174.0,229.0,5.200000000000001,319.0,740.0,1059.0,174.0,132.0,223.0,184.0,457.0,988.0,0
176,573.0,243.0,14073.0,127.50000000000001,5.0249999999999995,2.5330000000000004,2.633,44.199999999999996,105.2,74.3,112.30000000000001,27.8,10.100000000000001,118.2,193.70000000000002,4.9,12.299999999999999,17.2,0.676,-8.6,2.8,-5.8,4.0,2131.0,4982.0,4.297,402.0,1385.0,2.865,1729.0,3597.0,4.814,4.661999999999999,921.0,1291.0,7.263000000000001,444.0,1245.0,1689.0,928.0,728.0,171.0,717.0,1259.0,5585.0,0
